Lap Dist,Steering Pos,Throttle Pos,Ground Speed,G Force Lat,G Force Vert,label
900.1979,-5.706661,100.0,236.01193,-0.15169095,0.26291946,0
900.3812,-5.680399,100.0,236.02834,-0.152093,0.25891176,0
900.8473,-5.6136556,100.0,236.07002,-0.15311478,0.24872653,0
901.4967,-5.6552324,100.0,236.12944,-0.15453863,0.2345336,0
901.6812,-5.6537275,100.0,236.14497,-0.15494326,0.23050036,0
902.1461,-5.6499367,100.0,236.18411,-0.15596248,0.22034067,0
902.79553,-5.646392,100.0,236.2404,-0.15738633,0.20614773,0
902.9812,-5.67895,100.0,236.25652,-0.1577935,0.20208897,0
903.44495,-5.760243,100.0,236.29672,-0.15881018,0.1919548,0
904.09436,-5.784916,100.0,236.35333,-0.16023403,0.17776187,0
904.28125,-5.783907,100.0,236.36955,-0.16064377,0.17367758,0
904.656,-5.7818832,100.0,236.40208,-0.16146547,0.1654869,0
904.74445,-5.7814093,100.0,236.4097,-0.16088898,0.1671383,0
905.3988,-5.970178,100.0,236.4701,-0.156623,0.1793586,0
905.5883,-6.0219755,100.0,236.48543,-0.15538771,0.18289721,0
906.0532,-6.149056,100.0,236.52307,-0.15235703,0.19157891,0
906.7076,-6.164922,100.0,236.57089,-0.14809105,0.20379922,0
906.89825,-6.1848125,100.0,236.58748,-0.1468481,0.2073598,0
907.362,-6.233187,100.0,236.6278,-0.14382508,0.21601953,0
908.01636,-6.243686,100.0,236.68422,-0.1395591,0.22823983,0
908.20825,-6.215013,100.0,236.69872,-0.13830847,0.2318224,0
908.6708,-6.1458807,100.0,236.73369,-0.13529313,0.24046014,0
909.3252,-6.1257167,100.0,236.78287,-0.13102715,0.25268045,0
909.5182,-6.1234603,100.0,236.79837,-0.12976883,0.25628498,0
909.97955,-6.118067,100.0,236.83545,-0.12676117,0.26490074,0
910.634,-5.9749303,100.0,236.88435,-0.1224952,0.27712107,0
910.8281,-5.940729,100.0,236.89865,-0.12122922,0.2807476,0
911.2176,-5.872142,100.0,236.92734,-0.11869041,0.28802025,0
911.289,-5.8596826,100.0,236.93256,-0.118738756,0.2910383,0
911.94934,-5.793381,100.0,236.99101,-0.11918595,0.31895527,0
912.14655,-5.7408867,100.0,237.00708,-0.11931946,0.32729018,0
912.60974,-5.617556,100.0,237.04485,-0.11963314,0.34687224,0
913.2701,-5.465889,100.0,237.09048,-0.12008034,0.3747892,0
913.46844,-5.4485455,100.0,237.10695,-0.120214656,0.38317433,0
913.9305,-5.408147,100.0,237.14531,-0.12052753,0.40270615,0
914.5908,-5.268219,100.0,237.19228,-0.12097472,0.4306231,0
914.7904,-5.202698,100.0,237.20592,-0.12110984,0.43905845,0
915.2512,-5.051377,100.0,237.23741,-0.12142191,0.45854008,0
915.9116,-4.837914,100.0,237.28871,-0.12186911,0.48645705,0
916.1123,-4.7240233,100.0,237.30487,-0.12200504,0.4949426,0
916.57196,-4.463221,100.0,237.34186,-0.1223163,0.514374,0
917.23236,-3.990986,100.0,237.38885,-0.12276349,0.542291,0
917.43427,-3.890749,100.0,237.40201,-0.122900225,0.5508267,0
917.8392,-3.6897328,100.0,237.42839,-0.12317443,0.5679444,0
917.894,-3.6631517,100.0,237.43188,-0.12252063,0.57162815,0
918.56995,-3.3248346,100.0,237.48996,-0.11445717,0.6170608,0
918.77783,-3.1963816,100.0,237.5069,-0.11197722,0.6310338,0
919.2459,-2.9071743,100.0,237.54503,-0.1063937,0.6624934,0
919.9219,-2.6508863,100.0,237.59393,-0.09833024,0.70792603,0
920.13104,-2.6203492,100.0,237.61166,-0.09583579,0.72198075,0
920.5979,-2.5521734,100.0,237.65123,-0.09026678,0.75335866,0
921.27386,-2.3759403,100.0,237.7085,-0.08220331,0.7987913,0
921.4842,-2.3545463,100.0,237.72551,-0.07969435,0.8129277,0
921.9498,-2.307183,100.0,237.76315,-0.07413985,0.8442239,0
922.6258,-2.3651407,100.0,237.8105,-0.06607638,0.88965654,0
922.83734,-2.3459601,100.0,237.82954,-0.06355292,0.9038747,0
923.30176,-2.3038511,100.0,237.87134,-0.058012918,0.93508923,0
923.9777,-2.236645,100.0,237.89592,-0.049949452,0.98052186,0
924.1905,-2.2581992,100.0,237.91325,-0.04741149,0.99482167,0
924.6172,-2.3014243,100.0,237.94801,-0.04232185,1.0234987,0
924.6531,-2.305126,100.0,237.95099,-0.043280393,1.0219684,0
925.3171,-2.2684307,100.0,237.98082,-0.06101344,0.99365807,0
925.5273,-2.1754675,100.0,237.9875,-0.06662678,0.9846965,0
925.98114,-1.9747515,100.0,238.00194,-0.07874649,0.96534777,0
926.64514,-2.0165002,100.0,238.01883,-0.096479535,0.9370374,0
926.8565,-1.9449042,100.0,238.03136,-0.10212477,0.928025,0
927.30914,-1.7915996,100.0,238.0582,-0.11421259,0.9087271,0
927.9732,-1.6056426,100.0,238.10782,-0.13194564,0.8804168,0
928.1857,-1.5985821,100.0,238.1205,-0.13762276,0.87135345,0
928.6372,-1.5835887,100.0,238.14743,-0.14967868,0.8521065,0
929.3012,-1.4678572,100.0,238.22029,-0.16741173,0.8237962,0
929.515,-1.4080741,100.0,238.24748,-0.17312075,0.8146819,0
929.9652,-1.2821622,100.0,238.30473,-0.18514478,0.79548585,0
930.6293,-1.4964906,100.0,238.35843,-0.20287783,0.76717556,0
930.84424,-1.5862229,100.0,238.37704,-0.20861875,0.7580104,0
931.2753,-1.7661725,100.0,238.41438,-0.2201316,0.7396304,0
931.2932,-1.7736636,100.0,238.41594,-0.21954706,0.7395332,0
931.9549,-1.9821484,100.0,238.46867,-0.19791892,0.7359356,0
932.17035,-2.0846438,100.0,238.4935,-0.19087811,0.73476446,0
932.61664,-2.2969964,100.0,238.54494,-0.17629078,0.7323381,0
933.2783,-2.5184896,100.0,238.60007,-0.15466264,0.7287405,0
933.49493,-2.5403156,100.0,238.6185,-0.14758292,0.7275629,0
933.94,-2.5851672,100.0,238.65637,-0.1330345,0.72514296,0
934.60175,-2.5541267,100.0,238.71408,-0.111406356,0.7215454,0
934.8195,-2.5617404,100.0,238.7212,-0.10428774,0.72036135,0
935.2634,-2.5772588,100.0,238.73572,-0.089778215,0.71794784,0
935.9251,-2.5514042,100.0,238.76398,-0.06815007,0.71435034,0
936.1441,-2.5448494,100.0,238.77507,-0.06099256,0.71315974,0
936.5868,-2.5315974,100.0,238.79749,-0.046521936,0.7107528,0
937.24854,-2.4080596,100.0,238.82674,-0.024893794,0.7071552,0
937.4687,-2.3534822,100.0,238.839,-0.01769738,0.7059582,0
937.9102,-2.2440324,100.0,238.8636,-0.003265654,0.70355767,0
937.9102,-2.2440324,100.0,238.8636,-0.003265654,0.70355767,0
938.5776,-1.8649879,100.0,238.89505,-0.026508035,0.70804006,0
938.8008,-1.7443649,100.0,238.89017,-0.034283362,0.7095396,0
