Lap Dist,Steering Pos,Throttle Pos,Ground Speed,G Force Lat,G Force Vert,label
900.0402,-4.903321,100.0,236.91216,-0.17734155,0.2577079,0
900.68744,-4.971882,100.0,236.96606,-0.17914715,0.25152424,0
900.8242,-4.9828014,100.0,236.97906,-0.17952883,0.25021714,0
901.3346,-5.023539,100.0,237.02757,-0.18095276,0.2453406,0
901.9818,-5.1672688,100.0,237.09233,-0.18275836,0.23915695,0
902.12036,-5.184919,100.0,237.10396,-0.18314493,0.23783307,0
902.62897,-5.2497106,100.0,237.14664,-0.18456395,0.23297329,0
903.2762,-5.281254,100.0,237.20563,-0.18636955,0.22678964,0
903.41644,-5.310692,100.0,237.22063,-0.186761,0.22544901,0
903.92334,-5.417036,100.0,237.27484,-0.18817516,0.22060598,0
904.5528,-5.5979004,100.0,237.32994,-0.18993129,0.21459174,0
904.5706,-5.6029954,100.0,237.3315,-0.18997297,0.21478185,0
904.71356,-5.6271358,100.0,237.3421,-0.19030692,0.21630506,0
905.22174,-5.712968,100.0,237.37982,-0.19149432,0.2217209,0
905.87286,-5.8479376,100.0,237.44156,-0.19301566,0.22865994,0
906.0176,-5.8771715,100.0,237.45401,-0.19335374,0.23020196,0
906.52405,-5.9794908,100.0,237.49759,-0.19453701,0.23559898,0
907.1752,-5.9774,100.0,237.54901,-0.19605836,0.24253803,0
907.3216,-5.9844594,100.0,237.56183,-0.19640057,0.24409884,0
907.8263,-6.0087852,100.0,237.60602,-0.19757973,0.24947707,0
908.4774,-6.120664,100.0,237.65923,-0.19910108,0.2564161,0
908.6256,-6.114433,100.0,237.66959,-0.1994474,0.25799575,0
909.12854,-6.0932913,100.0,237.70474,-0.20062242,0.26335517,0
909.77966,-6.06002,100.0,237.75502,-0.20214377,0.27029422,0
909.9296,-6.0682054,100.0,237.76819,-0.20249422,0.27189264,0
910.4308,-6.095555,100.0,237.81218,-0.20366512,0.27723327,0
911.0819,-6.023998,100.0,237.86165,-0.20518647,0.2841723,0
911.14435,-6.01677,100.0,237.86606,-0.20533235,0.2848377,0
911.23456,-6.0064297,100.0,237.87236,-0.20488872,0.28920117,0
911.739,-5.948619,100.0,237.90758,-0.2024083,0.3135977,0
912.3967,-5.9581113,100.0,237.96358,-0.19917412,0.34540802,0
912.55176,-5.947514,100.0,237.97527,-0.19841158,0.352908,0
913.05444,-5.9131646,100.0,238.01315,-0.19593994,0.3772183,0
913.7121,-5.8182173,100.0,238.05061,-0.19270577,0.40902862,0
913.86896,-5.818404,100.0,238.06305,-0.19193447,0.41661483,0
914.3698,-5.819001,100.0,238.10277,-0.18947159,0.44083893,0
915.0275,-5.6758757,100.0,238.14973,-0.1862374,0.47264925,0
915.18616,-5.609596,100.0,238.1603,-0.18545735,0.48032165,0
915.68524,-5.401074,100.0,238.19351,-0.18300322,0.50445956,0
