Lap Dist,Steering Pos,Throttle Pos,Ground Speed,G Force Lat,G Force Vert,label
900.3691,-6.282879,100.0,236.8746,-0.20039457,0.24754895,0
901.0219,-6.242885,100.0,236.93028,-0.20014639,0.2627519,0
901.1544,-6.2406197,100.0,236.94038,-0.20009603,0.26583722,0
901.6748,-6.231723,100.0,236.98003,-0.1998982,0.27795485,0
902.3277,-6.1700997,100.0,237.03732,-0.19965002,0.29315782,0
902.4621,-6.167032,100.0,237.04948,-0.19959892,0.29628783,0
902.9816,-6.155198,100.0,237.09637,-0.1965283,0.28523248,0
903.6358,-6.1935024,100.0,237.14674,-0.1926616,0.27131093,0
903.7724,-6.18372,100.0,237.1581,-0.19185415,0.2684038,0
904.29004,-6.1466565,100.0,237.20113,-0.1887949,0.2573894,0
904.9442,-6.1364794,100.0,237.25987,-0.1849282,0.24346784,0
905.08276,-6.164661,100.0,237.27141,-0.18410937,0.24051975,0
905.5984,-6.2695594,100.0,237.31436,-0.18106149,0.2295463,0
906.2526,-6.4031034,100.0,237.3632,-0.17719479,0.21562473,0
906.39307,-6.416662,100.0,237.37497,-0.17636459,0.2126357,0
906.9068,-6.4662533,100.0,237.41801,-0.17332809,0.20170319,0
907.56104,-6.567382,100.0,237.46693,-0.16946138,0.18778163,0
907.7034,-6.571957,100.0,237.47769,-0.16861981,0.18475166,0
908.2152,-6.5884037,100.0,237.51637,-0.16559468,0.17386009,0
908.86945,-6.5480046,100.0,237.56853,-0.16172798,0.15993854,0
909.01373,-6.5618696,100.0,237.57883,-0.16087504,0.15686761,0
909.53296,-6.6108594,100.0,237.61522,-0.15983492,0.17927898,0
910.1991,-6.6763363,100.0,237.65912,-0.15850045,0.2080332,0
910.348,-6.659924,100.0,237.66978,-0.15820216,0.21446063,0
910.8653,-6.602913,100.0,237.70685,-0.15716597,0.23678742,0
911.5315,-6.607937,100.0,237.75392,-0.15583149,0.26554164,0
911.6823,-6.603475,100.0,237.76471,-0.15552928,0.27205363,0
912.19763,-6.588235,100.0,237.80153,-0.15449701,0.29429588,0
912.86383,-6.4810143,100.0,237.85014,-0.15316252,0.32305008,0
913.01666,-6.4735065,100.0,237.86226,-0.15285638,0.32964665,0
913.52997,-6.4482884,100.0,237.90295,-0.15182805,0.35180432,0
914.19617,-6.4690537,100.0,237.94934,-0.15049358,0.38055855,0
914.35095,-6.4448056,100.0,237.95871,-0.1501835,0.38723966,0
914.8623,-6.364694,100.0,237.98967,-0.14915909,0.40931275,0
915.5285,-6.304965,100.0,238.03268,-0.14782462,0.438067,0
915.68524,-6.2843533,100.0,238.04364,-0.14751062,0.44483268,0
916.1967,-6.217365,100.0,238.07924,-0.14826588,0.44965628,0
916.86554,-5.9405823,100.0,238.12103,-0.14925352,0.4559641,0
917.02484,-5.882169,100.0,238.133,-0.14948882,0.45746684,0
917.53436,-5.69539,100.0,238.17122,-0.15024117,0.4622719,0
918.2032,-5.5136757,100.0,238.21727,-0.15122882,0.46857968,0
918.3645,-5.4412613,100.0,238.22772,-0.15146701,0.47010097,0
918.872,-5.21342,100.0,238.26062,-0.15221646,0.4748875,0
919.54083,-4.884736,100.0,238.31009,-0.15320411,0.48119527,0
919.7041,-4.8302827,100.0,238.32143,-0.15344521,0.48273513,0
920.20966,-4.661674,100.0,238.35655,-0.15419176,0.48750308,0
920.8785,-4.389435,100.0,238.40633,-0.1551794,0.49381086,0
921.04376,-4.3005595,100.0,238.4172,-0.1554234,0.49536926,0
921.5473,-4.029702,100.0,238.45038,-0.15616705,0.5001187,0
922.2161,-3.8865302,100.0,238.5097,-0.1571547,0.50642645,0
922.38336,-3.8303628,100.0,238.52005,-0.1574016,0.5080034,0
922.889,-3.661861,100.0,238.55112,-0.15019092,0.5625824,0
923.5631,-3.3089795,100.0,238.5971,-0.14057668,0.6353544,0
923.73364,-3.248607,100.0,238.60953,-0.13814484,0.6537614,0
924.23724,-3.0702972,100.0,238.64621,-0.13096243,0.70812637,0
924.91144,-2.8416107,100.0,238.69365,-0.121348195,0.78089833,0
925.0839,-2.7384484,100.0,238.70412,-0.11888808,0.7995194,0
925.5856,-2.4384472,100.0,238.73454,-0.11173395,0.8536703,0
926.2597,-2.1670282,100.0,238.76118,-0.10211971,0.9264423,0
926.4342,-2.165355,100.0,238.76901,-0.09963132,0.9452774,0
926.93384,-2.1605637,100.0,238.79143,-0.09250546,0.9992143,0
927.60803,-1.8640993,100.0,238.84273,-0.08289122,1.0719863,0
927.7845,-1.7670089,100.0,238.85036,-0.080374554,1.0910354,0
928.28217,-1.4931922,100.0,238.87187,-0.073276974,1.1447582,0
928.9563,-1.4709878,100.0,238.94168,-0.06366273,1.2175303,0
929.13477,-1.4401307,100.0,238.95569,-0.061117787,1.2367934,0
929.6226,-1.3544166,100.0,238.99461,-0.062628195,1.1599479,0
930.28613,-1.1430855,100.0,239.0435,-0.06468235,1.055438,0
930.46375,-1.2836732,100.0,239.05618,-0.065232135,1.0274663,0
930.94965,-1.6683581,100.0,239.09088,-0.066736504,0.95092815,0
931.61316,-2.1358669,100.0,239.15309,-0.06879066,0.84641826,0
931.7927,-2.2003062,100.0,239.17122,-0.06934649,0.8181391,0
932.2767,-2.3740125,100.0,239.22011,-0.070844814,0.7419084,0
932.9402,-2.712379,100.0,239.2802,-0.07289897,0.6373985,0
933.12164,-2.83814,100.0,239.29689,-0.07346084,0.608812,0
933.6037,-3.1721506,100.0,239.3412,-0.074953124,0.5328886,0
934.2672,-3.3544137,100.0,239.37798,-0.07700728,0.4283787,0
934.4506,-3.3895638,100.0,239.39363,-0.07757519,0.3994848,0
934.9307,-3.4815524,100.0,239.43459,-0.07906143,0.32386884,0
935.59424,-3.5917926,100.0,239.47217,-0.08111559,0.21935894,0
935.7796,-3.58904,100.0,239.47784,-0.081689544,0.19015765,0
936.2606,-3.5819411,100.0,239.49251,-0.08406969,0.24561705,0
936.9281,-3.8207393,100.0,239.54605,-0.08737275,0.3225811,0
937.1166,-3.8061259,100.0,239.55559,-0.08830538,0.34431213,0
937.5956,-3.7689831,100.0,239.5798,-0.09067581,0.39954516,0
938.2631,-3.507622,100.0,239.60054,-0.09397886,0.47650924,0
938.45355,-3.488465,100.0,239.60756,-0.09492121,0.49846664,0
938.9306,-3.440474,100.0,239.62517,-0.09728192,0.5534733,0
939.5981,-3.029058,100.0,239.66086,-0.10058498,0.6304374,0
939.79047,-2.9208064,100.0,239.66962,-0.101537034,0.65262115,0
940.26556,-2.653491,100.0,239.69122,-0.103888035,0.70740145,0
940.9331,-2.3871963,100.0,239.73886,-0.10719109,0.7843655,0
941.12744,-2.322474,100.0,239.7559,-0.10815287,0.8067756,0
941.6006,-2.1649177,100.0,239.79738,-0.11049415,0.86132956,0
942.26807,-2.0445921,100.0,239.8431,-0.11379721,0.93829364,0
942.4644,-2.017756,100.0,239.85422,-0.1147687,0.9609301,0
942.93744,-1.9533491,100.0,239.88094,-0.106475726,0.95246595,0
943.6076,-1.8370267,100.0,239.93251,-0.094727345,0.9404751,0
943.8067,-1.7864316,100.0,239.94887,-0.09123739,0.93691313,0
944.2778,-1.6667064,100.0,239.98756,-0.082978964,0.92848426,0
944.94794,-1.2158734,100.0,240.05342,-0.07123059,0.9164934,0
945.149,-1.0734055,100.0,240.06015,-0.06770607,0.91289616,0
945.6181,-0.7409804,100.0,240.07584,-0.059482206,0.9045026,0
946.28827,-0.30217868,100.0,240.11903,-0.04773383,0.8925117,0
946.4913,-0.2846625,100.0,240.13275,-0.04417476,0.88887924,0
946.95844,-0.24435827,100.0,240.16432,-0.035985447,0.8805209,0
947.62854,0.12757067,100.0,240.18825,-0.024237068,0.86853004,0
947.83356,0.21001172,100.0,240.1964,-0.020643447,0.86486226,0
948.2987,0.39708948,100.0,240.21489,-0.012488689,0.8565392,0
948.9689,0.53511274,100.0,240.26292,-0.00074030977,0.84454834,0
949.17584,0.59490806,100.0,240.26431,0.0028878662,0.8408453,0
949.6381,0.7287357,100.0,240.26744,-0.000634412,0.8241245,0
950.30695,1.0524422,100.0,240.32495,-0.005730474,0.7999327,0
950.51544,1.0777292,100.0,240.33441,-0.0073192464,0.7923906,0
950.97577,1.1335514,99.7571,240.3553,-0.010826536,0.775741,0
951.6446,1.4105142,99.40417,240.39005,-0.015922599,0.75154924,0
951.8551,1.4725021,99.2931,240.40038,-0.017526358,0.74393594,0
952.3134,1.6074849,98.28868,240.42287,-0.02101866,0.72735745,0
952.98224,1.8474596,96.823006,240.48302,-0.026114723,0.7031657,0
953.1947,1.9399545,96.35744,240.49219,-0.027733471,0.69548124,0
953.65106,2.1386473,94.52283,240.51189,-0.031210784,0.6789739,0
954.31995,2.520388,91.83417,240.5464,-0.036306847,0.6547822,0
954.53436,2.6197522,90.97221,240.56268,-0.037940584,0.6470266,0
954.9888,2.8303313,88.23394,240.59717,-0.04140291,0.6305904,0
955.6576,3.0686033,84.20359,240.62575,-0.04649897,0.60639864,0
955.87396,3.177288,82.89965,240.63129,-0.048147697,0.5985719,0
956.3255,3.4045384,79.58465,240.64287,-0.027295504,0.57394373,0
956.993,3.606218,74.684204,240.66434,0.0035294762,0.5375369,0
