Lap Dist,Steering Pos,Throttle Pos,Ground Speed,G Force Lat,G Force Vert,label
900.37195,-4.380324,100.0,236.81805,-0.18164003,0.23464964,0
900.52124,-4.3908997,100.0,236.83249,-0.1815628,0.23737155,0
901.02527,-4.426593,100.0,236.8812,-0.18130216,0.24655798,0
901.6786,-4.391905,100.0,236.93654,-0.1809643,0.2584663,0
901.8296,-4.403637,100.0,236.95026,-0.1808862,0.26121914,0
902.3319,-4.442655,100.0,236.9959,-0.18062644,0.27037466,0
902.9852,-4.618594,100.0,237.06273,-0.18028857,0.28228298,0
903.13794,-4.6283307,100.0,237.0759,-0.18020959,0.28506675,0
903.13794,-4.6283307,100.0,237.0759,-0.18020959,0.28506675,0
903.6429,-4.660245,100.0,237.11908,-0.17696196,0.28107637,0
904.3018,-4.7075872,100.0,237.17563,-0.17272353,0.27586862,0
904.4576,-4.7574415,100.0,237.19205,-0.17172171,0.2746377,0
904.9608,-4.9185095,100.0,237.24507,-0.16848509,0.27066085,0
905.61975,-5.0839825,100.0,237.30258,-0.16424666,0.26545307,0
905.7772,-5.1158953,100.0,237.31505,-0.16323383,0.2642086,0
906.27875,-5.217531,100.0,237.35477,-0.16000822,0.26024532,0
906.9377,-5.4881344,100.0,237.41457,-0.1557698,0.25503755,0
907.09686,-5.522439,100.0,237.42824,-0.15474597,0.25377956,0
907.5966,-5.630149,100.0,237.47116,-0.15153135,0.24982977,0
908.2556,-5.633904,100.0,237.52348,-0.14729293,0.244622,0
908.4165,-5.6718745,100.0,237.53693,-0.14625809,0.2433505,0
908.91455,-5.7894216,100.0,237.57855,-0.14305449,0.23941424,0
909.57355,-5.928718,100.0,237.63454,-0.13881606,0.23420647,0
909.73615,-5.9330173,100.0,237.64642,-0.1377702,0.23292144,0
909.73615,-5.9330173,100.0,237.64642,-0.1377702,0.23292144,0
910.2365,-5.9461412,100.0,237.68274,-0.13717832,0.25208688,0
910.9008,-6.053319,100.0,237.73085,-0.13639255,0.27753067,0
911.06647,-6.084772,100.0,237.74506,-0.13619661,0.2838751,0
911.5651,-6.1794586,100.0,237.7878,-0.13560678,0.30297446,0
912.2294,-6.1434107,100.0,237.83907,-0.134821,0.32841825,0
912.3968,-6.1546655,100.0,237.8506,-0.13462302,0.33482876,0
912.8937,-6.188082,100.0,237.88483,-0.13403523,0.35386202,0
913.558,-6.318771,100.0,237.93904,-0.13324945,0.3793058,0
913.72705,-6.3267794,100.0,237.95187,-0.13304944,0.38578242,0
914.2223,-6.350232,100.0,237.98944,-0.13246368,0.4047496,0
914.8866,-6.3481903,100.0,238.03128,-0.13167791,0.4301934,0
915.0574,-6.3828454,100.0,238.04286,-0.13147585,0.43673608,0
915.55084,-6.4829597,100.0,238.0763,-0.13089213,0.4556372,0
916.21515,-6.3971796,100.0,238.12512,-0.13010636,0.48108095,0
916.3877,-6.3561,100.0,238.13663,-0.12990226,0.48768973,0
916.3877,-6.3561,100.0,238.13663,-0.12990226,0.48768973,0
916.8826,-6.239023,100.0,238.16943,-0.13010326,0.49547458,0
917.5513,-6.2163754,100.0,238.21002,-0.1303748,0.5059909,0
917.7266,-6.1792355,100.0,238.22296,-0.13044603,0.5087497,0
918.21985,-6.0748024,100.0,238.25935,-0.13064633,0.51650727,0
918.8885,-5.9020205,100.0,238.30566,-0.13091788,0.5270236,0
919.0656,-5.8880596,100.0,238.31674,-0.13098982,0.5298098,0
919.55707,-5.8493257,100.0,238.34746,-0.13118942,0.53753996,0
920.2257,-5.731599,100.0,238.39523,-0.13146095,0.5480563,0
920.40454,-5.692644,100.0,238.40997,-0.1315336,0.55086976,0
920.8943,-5.5859914,100.0,238.45032,-0.1317325,0.55857265,0
921.56287,-5.565077,100.0,238.48927,-0.13200402,0.569089,0
921.7435,-5.5862365,100.0,238.50354,-0.13207738,0.5719298,0
922.2315,-5.643409,100.0,238.54208,-0.13227557,0.57960534,0
922.9001,-5.4957733,100.0,238.58229,-0.1325471,0.5901217,0
923.08246,-5.493164,100.0,238.59372,-0.13262115,0.5929898,0
923.08246,-5.493164,100.0,238.59372,-0.13262115,0.5929898,0
923.5726,-5.4862065,100.0,238.62418,-0.13161343,0.6081734,0
924.2465,-5.4992776,100.0,238.66495,-0.13022783,0.62905073,0
924.43207,-5.4582715,100.0,238.67618,-0.12984633,0.63479877,0
924.9205,-5.3503404,100.0,238.70573,-0.12884222,0.6499281,0
925.59436,-5.227621,100.0,238.75099,-0.12745662,0.67080545,0
925.7817,-5.191265,100.0,238.75797,-0.12707153,0.6766077,0
926.2683,-5.096808,100.0,238.77606,-0.126071,0.6916828,0
926.94226,-4.886797,100.0,238.81024,-0.1246854,0.7125602,0
927.1313,-4.8244967,100.0,238.82388,-0.12429671,0.7184167,0
927.61615,-4.6647077,100.0,238.85887,-0.12329979,0.73343754,0
928.2901,-4.468094,100.0,238.8817,-0.121914186,0.7543149,0
928.4809,-4.3998275,100.0,238.89711,-0.1215219,0.76022565,0
928.96405,-4.2269697,100.0,238.93611,-0.12052858,0.77519226,0
929.63794,-3.9380822,100.0,238.9953,-0.11914297,0.7960697,0
929.8305,-3.9156528,100.0,239.0073,-0.118747085,0.8020346,0
929.8305,-3.9156528,100.0,239.0073,-0.118747085,0.8020346,0
930.305,-3.8595788,100.0,239.03726,-0.119345285,0.80357134,0
930.9693,-4.032868,100.0,239.08344,-0.12018277,0.80572283,0
931.1608,-4.047928,100.0,239.09584,-0.12042422,0.8063431,0
931.6336,-4.085102,100.0,239.12645,-0.12102024,0.80787426,0
932.29785,-4.4094625,100.0,239.18506,-0.121857725,0.8100257,0
932.49115,-4.4856577,100.0,239.19542,-0.12210135,0.81065154,0
932.96216,-4.6713834,100.0,239.22069,-0.1226952,0.8121771,0
933.62646,-4.578904,100.0,239.27095,-0.12353268,0.81432855,0
933.8214,-4.5993857,100.0,239.2836,-0.12377849,0.81496006,0
934.2908,-4.6486864,100.0,239.31407,-0.124370165,0.81648004,0
934.955,-4.459729,100.0,239.36026,-0.12520765,0.8186315,0
935.15173,-4.39597,100.0,239.37408,-0.12545562,0.8192685,0
935.6193,-4.2444015,100.0,239.40694,-0.12604512,0.8207829,0
936.2836,-4.2077065,100.0,239.43689,-0.1268826,0.8229343,0
936.48206,-4.219309,100.0,239.44746,-0.12713276,0.823577,0
936.48206,-4.219309,100.0,239.44746,-0.12713276,0.823577,0
936.94934,-4.246549,100.0,239.4723,-0.1195322,0.8116074,0
937.6156,-3.9666686,100.0,239.51413,-0.10869437,0.7945397,0
937.81635,-3.8668234,100.0,239.52496,-0.10542894,0.7893972,0
938.28186,-3.635286,100.0,239.55011,-0.09785653,0.7774719,0
938.9482,-3.2329786,100.0,239.58438,-0.0870187,0.76040417,0
939.15063,-3.0454116,100.0,239.59721,-0.08372512,0.7552174,0
939.61444,-2.6157706,100.0,239.62663,-0.07618086,0.74333644,0
940.2807,-2.1773562,100.0,239.66772,-0.06534303,0.7262687,0
940.4849,-2.1120362,100.0,239.68037,-0.0620213,0.72103757,0
940.947,-1.9642355,100.0,239.709,-0.05450519,0.709201,0
941.6133,-1.5652407,100.0,239.76344,-0.043667357,0.69213325,0
941.8192,-1.4420955,100.0,239.78123,-0.040317483,0.68685776,0
942.27954,-1.1668297,100.0,239.82098,-0.032829523,0.6750655,0
942.94586,-1.0113778,100.0,239.86003,-0.021991689,0.6579978,0
943.1535,-0.92626196,100.0,239.8748,-0.018613663,0.65267795,0
