Lap Dist,Steering Pos,Throttle Pos,Ground Speed,G Force Lat,G Force Vert,label
900.2019,-4.7351723,100.0,236.84909,-0.14555101,0.35153016,0
900.85535,-4.727791,100.0,236.91383,-0.1448903,0.33120444,0
900.9693,-4.7529516,100.0,236.92393,-0.14477503,0.32765853,0
901.5088,-4.872017,100.0,236.97173,-0.14422958,0.31087872,0
902.1622,-4.9902496,100.0,237.02565,-0.14356886,0.290553,0
902.2782,-5.005257,100.0,237.03699,-0.14345154,0.28694376,0
902.8156,-5.074765,100.0,237.08948,-0.14290814,0.27022728,0
903.46906,-5.2529373,100.0,237.1502,-0.14224742,0.24990158,0
903.58716,-5.28106,100.0,237.16039,-0.14212804,0.24622902,0
904.1225,-5.4085836,100.0,237.20653,-0.1415867,0.22957587,0
904.77594,-5.54728,100.0,237.27039,-0.14092599,0.20925015,0
904.89606,-5.602145,100.0,237.28174,-0.14080454,0.20551428,0
905.4294,-5.8457837,100.0,237.33217,-0.14026527,0.18892445,0
906.0828,-6.153505,100.0,237.38292,-0.13960455,0.16859873,0
906.20496,-6.188021,100.0,237.3927,-0.13948105,0.16479953,0
906.4504,-6.2573776,100.0,237.41234,-0.1392329,0.15716551,0
906.7383,-6.338167,100.0,237.43521,-0.13950609,0.16450684,0
907.39636,-6.5650134,100.0,237.49298,-0.14013049,0.181287,0
907.5214,-6.5998006,100.0,237.50352,-0.14024915,0.18447576,0
908.05444,-6.7480726,100.0,237.54846,-0.1407549,0.19806719,0
908.71246,-6.8177676,100.0,237.59389,-0.14137931,0.21484736,0
908.8396,-6.8471284,100.0,237.60411,-0.1414999,0.21808839,0
909.37054,-6.9697814,100.0,237.64684,-0.14200372,0.23162752,0
910.0286,-7.075372,100.0,237.69823,-0.14262812,0.2484077,0
910.1578,-7.0683365,100.0,237.70659,-0.14275067,0.251701,0
910.6867,-7.0395246,100.0,237.7408,-0.14325252,0.26518786,0
911.3447,-7.0438876,100.0,237.79076,-0.14387694,0.28196806,0
911.47595,-7.0439973,100.0,237.8011,-0.14400142,0.28531364,0
912.0028,-7.0444374,100.0,237.84264,-0.14450134,0.29874822,0
912.6609,-6.946411,100.0,237.8876,-0.14512575,0.3155284,0
912.7941,-6.93591,100.0,237.89699,-0.14525218,0.31892624,0
913.0619,-6.914809,100.0,237.91585,-0.14550625,0.3257538,0
913.3249,-6.8945518,100.0,237.93396,-0.14486851,0.33764637,0
913.9982,-6.9039717,100.0,237.98357,-0.14323592,0.3680913,0
914.13666,-6.8873243,100.0,237.99176,-0.14290024,0.37435097,0
914.6715,-6.8230042,100.0,238.02342,-0.14160332,0.3985362,0
915.34485,-6.7384033,100.0,238.06294,-0.13997072,0.42898113,0
915.4854,-6.717434,100.0,238.07198,-0.13962996,0.43533567,0
916.0182,-6.637939,100.0,238.10623,-0.13833812,0.45942605,0
916.69147,-6.409824,100.0,238.14603,-0.13670552,0.48987097,0
916.8341,-6.3618894,100.0,238.15518,-0.13635968,0.49632034,0
917.3648,-6.1835456,100.0,238.18921,-0.13507292,0.5203159,0
918.0381,-6.022053,100.0,238.23299,-0.13344033,0.5507608,0
