Lap Dist,Steering Pos,Throttle Pos,Ground Speed,G Force Lat,G Force Vert,label
915.086,-5.1642594,100.0,237.28687,-0.13609642,0.40319473,0
915.74524,-5.1130824,100.0,237.33914,-0.13657731,0.42506903,0
916.4045,-5.050822,100.0,237.39226,-0.1370582,0.44694334,0
917.0637,-4.902714,100.0,237.43971,-0.13753909,0.46881765,0
917.72296,-4.6710877,100.0,237.48956,-0.13801998,0.49069196,0
918.3822,-4.5338044,100.0,237.54065,-0.13850087,0.51256627,0
919.04144,-4.400404,100.0,237.59183,-0.13898176,0.5344406,0
919.7007,-4.17561,100.0,237.64418,-0.13946265,0.5563149,0
920.3599,-4.045977,100.0,237.69644,-0.13994354,0.5781892,0
921.01917,-4.0554843,100.0,237.75127,-0.14042443,0.6000635,0
921.6784,-3.9835193,100.0,237.7993,-0.14090532,0.6219378,0
921.7575,-3.9914916,100.0,237.80664,-0.14096303,0.62456274,0
922.33936,-4.0499544,100.0,237.86047,-0.14917225,0.6725812,0
923.0006,-4.2285976,100.0,237.90329,-0.15850091,0.72714764,0
923.6618,-4.3006206,100.0,237.95125,-0.16782957,0.78171414,0
924.323,-4.284142,100.0,238.00029,-0.17715822,0.8362806,0
924.98425,-4.335396,100.0,238.04317,-0.18648688,0.890847,0
925.64545,-4.2256117,100.0,238.09132,-0.19581555,0.9454135,0
926.30664,-4.033599,100.0,238.12068,-0.2051442,0.9999799,0
926.96783,-4.0894494,100.0,238.15529,-0.21447286,1.0545464,0
927.6291,-3.9478688,100.0,238.2056,-0.22380152,1.1091129,0
928.2903,-3.6596124,100.0,238.2384,-0.23313017,1.1636792,0
928.449,-3.6719334,100.0,238.25378,-0.23536906,1.1767752,0
928.9505,-3.71095,100.0,238.3025,-0.23331173,1.1052712,0
929.6104,-3.6074631,100.0,238.3584,-0.23060471,1.011187,0
930.27026,-3.4491763,100.0,238.40569,-0.22789769,0.91710275,0
930.9302,-3.9796724,100.0,238.45842,-0.22519068,0.8230185,0
931.5901,-4.3505454,100.0,238.50696,-0.22248366,0.7289342,0
932.24994,-4.4866962,100.0,238.57431,-0.21977665,0.63485,0
932.90985,-4.842563,100.0,238.62067,-0.21706963,0.54076576,0
933.5697,-5.030155,100.0,238.66756,-0.21436262,0.44668156,0
934.2296,-4.9312015,100.0,238.71027,-0.2116556,0.35259733,0
934.8895,-4.7544746,100.0,238.76027,-0.20894858,0.2585131,0
935.1271,-4.746169,100.0,238.77292,-0.20797406,0.22464275,0
935.5477,-4.7314043,100.0,238.79541,-0.20456979,0.27185956,0
936.205,-4.546527,100.0,238.82188,-0.1992506,0.34563577,0
936.86224,-4.457823,100.0,238.8624,-0.19393142,0.41941202,0
937.51953,-4.3739557,100.0,238.89392,-0.18861222,0.49318826,0
938.1768,-4.0334215,100.0,238.91768,-0.18329304,0.5669645,0
938.83405,-3.6478195,100.0,238.95842,-0.17797385,0.64074075,0
939.49133,-3.2690153,100.0,238.99667,-0.17265467,0.714517,0
940.1486,-2.9548614,100.0,239.02573,-0.16733548,0.7882932,0
940.80585,-2.6698732,100.0,239.07066,-0.16201629,0.8620694,0
941.46313,-2.571057,100.0,239.12686,-0.15669711,0.9358457,0
941.7786,-2.5680742,100.0,239.14871,-0.1541439,0.9712583,0
942.12146,-2.5648427,100.0,239.17238,-0.15039425,0.9636379,0
942.7807,-2.4906068,100.0,239.21922,-0.1431834,0.94898325,0
943.4399,-2.4797273,100.0,239.27191,-0.13597253,0.93432856,0
944.0991,-2.6751983,100.0,239.31465,-0.12876166,0.9196739,0
944.75836,-2.3786447,100.0,239.37282,-0.121550806,0.9050193,0
945.4176,-2.2028418,100.0,239.40749,-0.11433995,0.89036465,0
946.07684,-2.0521777,100.0,239.44635,-0.10712908,0.87571,0
946.7361,-1.8459877,100.0,239.4866,-0.099918224,0.8610554,0
947.3953,-1.4661394,100.0,239.52289,-0.092707366,0.84640074,0
948.05457,-1.2961918,100.0,239.54382,-0.0854965,0.83174604,0
