Lap Dist,Steering Pos,Throttle Pos,Ground Speed,G Force Lat,G Force Vert,label
900.04944,-5.6003885,100.0,236.65968,-0.19767615,0.27335867,0
900.2429,-5.618691,100.0,236.67625,-0.19780181,0.267798,0
900.69684,-5.6616254,100.0,236.71515,-0.1980966,0.2547538,0
901.3443,-5.6663504,100.0,236.76755,-0.19851704,0.23614892,0
901.5396,-5.6735644,100.0,236.78639,-0.19864388,0.23053628,0
901.99176,-5.6902633,100.0,236.83,-0.19893749,0.21754405,0
902.6392,-5.806651,100.0,236.88617,-0.19935793,0.19893917,0
902.83636,-5.821669,100.0,236.90167,-0.19948594,0.19327457,0
903.2867,-5.8559766,100.0,236.93709,-0.19977838,0.1803343,0
903.9341,-5.888788,100.0,236.99974,-0.20019881,0.16172943,0
904.13306,-5.95436,100.0,237.01756,-0.200328,0.15601285,0
904.58154,-6.102195,100.0,237.05772,-0.20061927,0.14312455,0
905.229,-6.3165264,100.0,237.10466,-0.2010397,0.12451968,0
905.33844,-6.3298216,100.0,237.11382,-0.20111077,0.121375196,0
905.4304,-6.340916,100.0,237.12144,-0.200633,0.12390895,0
905.8803,-6.395189,100.0,237.1588,-0.19829592,0.13630353,0
906.53235,-6.529268,100.0,237.21284,-0.19490854,0.15426812,0
906.7364,-6.5612397,100.0,237.22765,-0.19384882,0.15988833,0
907.18445,-6.631463,100.0,237.26018,-0.19152118,0.17223272,0
907.8365,-6.6275673,100.0,237.31003,-0.18813382,0.1901973,0
908.0423,-6.655437,100.0,237.32689,-0.18706463,0.1958677,0
908.4886,-6.7158623,100.0,237.36345,-0.18474646,0.2081619,0
909.1406,-6.8081236,100.0,237.40852,-0.1813591,0.2261265,0
909.34827,-6.7905107,100.0,237.4224,-0.18028045,0.23184708,0
909.7927,-6.752813,100.0,237.45207,-0.17797174,0.2440911,0
910.44476,-6.749434,100.0,237.50339,-0.17458437,0.2620557,0
910.65424,-6.757182,100.0,237.5201,-0.17349625,0.26782644,0
911.09686,-6.7735543,100.0,237.5554,-0.17119701,0.2800203,0
911.7489,-6.6856556,100.0,237.60141,-0.16780965,0.2979849,0
911.9234,-6.682389,100.0,237.6146,-0.16690317,0.3027923,0
911.9605,-6.6817,100.0,237.61737,-0.16677392,0.30451557,0
912.40485,-6.6734486,100.0,237.65065,-0.16522533,0.32516336,0
913.0622,-6.709879,100.0,237.69826,-0.16293442,0.35570842,0
913.277,-6.692215,100.0,237.71191,-0.16218571,0.36569104,0
913.7195,-6.655831,100.0,237.74004,-0.16064352,0.3862535,0
914.37683,-6.579829,100.0,237.7822,-0.1583526,0.4167986,0
914.5935,-6.5591254,100.0,237.79788,-0.1575975,0.42686653,0
915.0342,-6.5170155,100.0,237.82979,-0.1560617,0.44734368,0
915.6915,-6.322666,100.0,237.86958,-0.15377079,0.47788873,0
915.91003,-6.2497973,100.0,237.88565,-0.1530093,0.488042,0
916.3489,-6.103447,100.0,237.91792,-0.15147988,0.5084338,0
917.00616,-5.9804273,100.0,237.9628,-0.14918898,0.5389789,0
917.2265,-5.92092,100.0,237.97937,-0.14842108,0.54921746,0
917.6635,-5.8028965,100.0,238.01224,-0.14689808,0.569524,0
918.32086,-5.5209217,100.0,238.05177,-0.14460717,0.60006905,0
918.543,-5.4699173,100.0,238.0686,-0.14383288,0.6103929,0
918.5616,-5.4656606,100.0,238.07,-0.14376825,0.6112546,0
918.9866,-5.370016,100.0,238.10156,-0.14475518,0.6150896,0
919.6571,-5.241382,100.0,238.15216,-0.14631234,0.62114036,0
