Lap Dist,Steering Pos,Throttle Pos,Ground Speed,G Force Lat,G Force Vert,label
900.64954,-5.691308,100.0,236.62558,-0.14506711,0.27351487,0
901.30316,-5.5883784,100.0,236.67636,-0.14213502,0.25193217,0
901.9568,-5.539245,100.0,236.74365,-0.13920292,0.23034945,0
902.6104,-5.5565214,100.0,236.80188,-0.13627084,0.20876673,0
903.26404,-5.4594383,100.0,236.85193,-0.13333875,0.18718402,0
903.91766,-5.3660393,100.0,236.91875,-0.13040666,0.16560131,0
904.5713,-5.351385,100.0,236.98085,-0.12747456,0.14401859,0
905.2249,-5.3189297,100.0,237.03235,-0.124542475,0.12243588,0
905.62476,-5.283461,100.0,237.0667,-0.122748725,0.10923234,0
905.8803,-5.2609525,100.0,237.08849,-0.12446941,0.11532821,0
906.5386,-5.2467337,100.0,237.1463,-0.12890147,0.13102968,0
907.19684,-5.2393413,100.0,237.19994,-0.13333353,0.14673117,0
907.85516,-5.0822034,100.0,237.25386,-0.13776559,0.16243264,0
908.5134,-5.0136304,100.0,237.317,-0.14219765,0.17813413,0
909.1717,-5.021699,100.0,237.36902,-0.1466297,0.1938356,0
909.82996,-4.9028,100.0,237.41286,-0.15106177,0.20953709,0
910.4882,-4.8447022,100.0,237.47359,-0.15549383,0.22523856,0
911.1465,-4.875592,100.0,237.52673,-0.1599259,0.24094005,0
911.80475,-4.7612762,100.0,237.5734,-0.16435795,0.25664154,0
912.22296,-4.6958904,100.0,237.6098,-0.16717361,0.26661658,0
912.46545,-4.658354,100.0,237.63069,-0.16757861,0.28282696,0
913.1304,-4.662274,100.0,237.68686,-0.16868912,0.32727474,0
913.7953,-4.581026,100.0,237.73297,-0.16979961,0.37172255,0
914.4602,-4.4922247,100.0,237.78217,-0.17091012,0.41617036,0
915.1251,-4.5486546,100.0,237.83572,-0.17202061,0.46061814,0
915.79004,-4.3975635,100.0,237.8842,-0.17313111,0.5050659,0
916.455,-4.104443,100.0,237.92924,-0.17424162,0.54951376,0
917.11993,-3.9458833,100.0,237.98668,-0.17535211,0.59396154,0
917.78485,-3.7342331,100.0,238.0321,-0.1764626,0.6384093,0
918.44977,-3.4721942,100.0,238.07594,-0.17757311,0.68285716,0
918.8878,-3.415873,100.0,238.11919,-0.17830473,0.7121404,0
919.12036,-3.3867068,100.0,238.14159,-0.17975989,0.7201121,0
919.8019,-3.3419464,100.0,238.19632,-0.18402499,0.74347734,0
920.4834,-3.1752262,100.0,238.24213,-0.18829009,0.76684266,0
921.1649,-3.165853,100.0,238.2989,-0.19255519,0.7902079,0
921.84644,-3.214536,100.0,238.36076,-0.1968203,0.81357324,0
922.52795,-3.0047736,100.0,238.41437,-0.2010854,0.8369385,0
923.2095,-3.0145693,100.0,238.4407,-0.2053505,0.8603038,0
923.89105,-3.322663,100.0,238.47653,-0.2096156,0.8836691,0
924.5726,-3.3301008,100.0,238.51926,-0.2138807,0.9070344,0
925.2541,-2.9547985,100.0,238.51674,-0.21814582,0.9303997,0
925.7191,-2.7563934,100.0,238.50684,-0.22105612,0.94634306,0
925.9307,-2.6640325,100.0,238.50223,-0.21470071,0.90376675,0
926.597,-2.2261224,100.0,238.50905,-0.19469294,0.7697302,0
927.26324,-1.9000703,100.0,238.55606,-0.17468517,0.63569367,0
927.9295,-1.8729571,100.0,238.61133,-0.15467739,0.5016571,0
928.59576,-1.7765565,100.0,238.66756,-0.13466962,0.36762062,0
929.26196,-1.7100036,100.0,238.72342,-0.11466184,0.23358409,0
929.9282,-1.8335383,100.0,238.7889,-0.09465407,0.099547565,0
930.5945,-2.3578715,100.0,238.84987,-0.0746463,-0.03448897,0
931.26074,-2.7743142,100.0,238.9206,-0.054638524,-0.1685255,0
931.927,-3.2572017,100.0,238.98094,-0.034630753,-0.30256203,0
932.3973,-3.5053368,100.0,239.02765,-0.020507619,-0.39717606,0
932.59247,-3.6087263,100.0,239.0471,-0.020943861,-0.36161688,0
933.25604,-3.735396,100.0,239.07855,-0.022427086,-0.24071564,0
933.9196,-3.9789054,100.0,239.12337,-0.023910308,-0.11981441,0
934.5832,-3.9329026,100.0,239.15701,-0.025393533,0.0010868234,0
935.2468,-3.7262924,100.0,239.20319,-0.026876757,0.12198806,0
935.9104,-3.821818,100.0,239.22571,-0.028359981,0.24288929,0
936.574,-3.893453,100.0,239.26175,-0.029843204,0.3637905,0
937.23755,-3.6376336,100.0,239.29144,-0.031326428,0.48469174,0
937.9011,-3.513629,100.0,239.30014,-0.032809652,0.60559297,0
938.56476,-3.2171984,100.0,239.3092,-0.034292877,0.7264942,0
939.04877,-2.7518485,100.0,239.32019,-0.035374757,0.814681,0
