Lap Dist,Steering Pos,Throttle Pos,Ground Speed,G Force Lat,G Force Vert,label
900.3335,-6.099869,100.0,236.85516,-0.1735325,0.2739507,0
900.98486,-6.1256022,100.0,236.91223,-0.17384006,0.29536155,0
901.6362,-6.27084,100.0,236.97203,-0.1741476,0.31677237,0
901.8895,-6.3094654,100.0,236.99194,-0.17426722,0.3250988,0
902.2888,-6.370162,100.0,237.02325,-0.17362776,0.3137572,0
902.94214,-6.438858,100.0,237.08058,-0.17258139,0.29519826,0
903.5955,-6.562607,100.0,237.13751,-0.17153502,0.27663928,0
904.24884,-6.6285586,100.0,237.19173,-0.17048863,0.2580803,0
904.90216,-6.6586547,100.0,237.2471,-0.16944225,0.23952134,0
905.55554,-6.823789,100.0,237.30182,-0.16839588,0.22096238,0
906.20886,-7.016465,100.0,237.35443,-0.1673495,0.2024034,0
906.86224,-7.0952797,100.0,237.40479,-0.16630311,0.18384443,0
907.51556,-7.1705074,100.0,237.45216,-0.16525674,0.16528547,0
908.16895,-7.234442,100.0,237.5039,-0.16421036,0.14672649,0
908.44116,-7.2202497,100.0,237.52338,-0.16377437,0.13899359,0
908.8285,-7.2003803,100.0,237.55063,-0.1621732,0.1521446,0
909.49243,-7.213798,100.0,237.5955,-0.15942834,0.17468916,0
910.15643,-7.281301,100.0,237.64159,-0.15668349,0.19723374,0
910.8204,-7.2417536,100.0,237.68617,-0.15393862,0.2197783,0
911.4844,-7.1759067,100.0,237.73349,-0.15119377,0.24232288,0
912.1483,-7.1696205,100.0,237.77788,-0.1484489,0.26486745,0
912.8123,-7.0986605,100.0,237.82748,-0.14570405,0.28741202,0
913.47626,-7.0462728,100.0,237.87209,-0.14295918,0.30995658,0
914.14026,-7.0668025,100.0,237.9146,-0.14021432,0.33250117,0
914.8042,-7.0408874,100.0,237.95706,-0.13746947,0.35504574,0
915.0993,-7.008026,100.0,237.97453,-0.13624953,0.36506554,0
915.46967,-6.96695,100.0,237.99637,-0.13679783,0.3779163,0
916.1363,-6.887049,100.0,238.0401,-0.13778475,0.4010477,0
916.8029,-6.7023745,100.0,238.08508,-0.13877168,0.42417908,0
917.46954,-6.5060115,100.0,238.12164,-0.13975862,0.44731048,0
918.13617,-6.350397,100.0,238.16951,-0.14074555,0.47044185,0
918.8028,-6.1765485,100.0,238.21112,-0.14173248,0.49357325,0
919.4694,-5.9548144,100.0,238.25641,-0.14271942,0.5167046,0
920.13605,-5.7912264,100.0,238.2967,-0.14370635,0.539836,0
920.8027,-5.678563,100.0,238.3445,-0.14469329,0.5629674,0
921.4693,-5.4652567,100.0,238.39081,-0.14568022,0.5860988,0
921.7841,-5.4226313,100.0,238.41344,-0.14614627,0.59702194,0
922.137,-5.374991,100.0,238.43874,-0.14882861,0.63562006,0
922.8056,-5.281749,100.0,238.47186,-0.15391096,0.7087534,0
923.47424,-5.0283065,100.0,238.5169,-0.1589933,0.78188676,0
924.1429,-4.7513404,100.0,238.55862,-0.16407564,0.8550201,0
924.81146,-4.472747,100.0,238.60303,-0.16915798,0.9281534,0
925.4801,-4.0614343,100.0,238.64792,-0.17424034,1.0012867,0
926.14874,-3.6541681,100.0,238.66554,-0.17932267,1.0744201,0
926.8173,-3.3797424,100.0,238.69263,-0.18440501,1.1475534,0
927.48596,-2.9443595,100.0,238.73492,-0.18948737,1.2206868,0
928.1546,-2.430619,100.0,238.76233,-0.1945697,1.2938201,0
928.4889,-2.2993858,100.0,238.7911,-0.19711088,1.3303868,0
928.8222,-2.1681526,100.0,238.81987,-0.20202999,1.2641397,0
929.48883,-1.7700944,100.0,238.87286,-0.21186823,1.1316453,0
