Lap Dist,Steering Pos,Throttle Pos,Ground Speed,G Force Lat,G Force Vert,label
900.3139,-6.2820816,100.0,237.06027,-0.20053735,0.30872664,0
900.9636,-6.32677,100.0,237.11708,-0.20347676,0.33286235,0
901.3968,-6.329822,100.0,237.15393,-0.20543636,0.34895283,0
901.61383,-6.3313484,100.0,237.17236,-0.20435137,0.34183532,0
902.2649,-6.3409925,100.0,237.22592,-0.20109637,0.32048285,0
902.91595,-6.4084134,100.0,237.28288,-0.19784138,0.29913035,0
903.567,-6.427047,100.0,237.33801,-0.19458638,0.27777788,0
904.2181,-6.4030967,100.0,237.38803,-0.19133139,0.25642538,0
904.86914,-6.481641,100.0,237.44809,-0.18807639,0.2350729,0
905.5202,-6.619592,100.0,237.5005,-0.1848214,0.21372041,0
906.17126,-6.733124,100.0,237.54788,-0.18156639,0.19236793,0
906.8224,-6.8721704,100.0,237.59924,-0.1783114,0.17101544,0
907.47345,-6.986978,100.0,237.64899,-0.1750564,0.14966296,0
907.96173,-6.971783,100.0,237.68437,-0.17261516,0.13364859,0
908.12714,-6.966718,100.0,237.69617,-0.1723632,0.14016946,0
908.78876,-7.012003,100.0,237.74448,-0.17135541,0.1662529,0
909.45044,-7.1056695,100.0,237.78955,-0.17034762,0.19233635,0
910.11206,-7.119507,100.0,237.8314,-0.16933982,0.2184198,0
910.7737,-7.105866,100.0,237.87703,-0.16833203,0.24450326,0
911.4353,-7.146162,100.0,237.92104,-0.16732423,0.2705867,0
912.097,-7.081192,100.0,237.97003,-0.16631643,0.29667017,0
912.7586,-7.033792,100.0,238.01392,-0.16530864,0.3227536,0
913.4202,-7.109537,100.0,238.05803,-0.16430084,0.34883705,0
914.08185,-7.050737,100.0,238.10387,-0.16329305,0.37492052,0
914.63324,-6.9887395,100.0,238.13641,-0.16245322,0.39665672,0
914.7437,-6.97634,100.0,238.14293,-0.16210373,0.39967293,0
915.4067,-6.995251,100.0,238.18365,-0.1600068,0.4177701,0
916.06964,-6.8607063,100.0,238.22705,-0.15790987,0.43586725,0
916.7326,-6.700154,100.0,238.26698,-0.15581293,0.4539644,0
917.39557,-6.5747204,100.0,238.31113,-0.153716,0.47206157,0
918.05853,-6.412799,100.0,238.35197,-0.15161908,0.49015877,0
918.7215,-6.2232814,100.0,238.39919,-0.14952214,0.5082559,0
919.38446,-6.0710664,100.0,238.44014,-0.1474252,0.52635306,0
920.04736,-5.94941,100.0,238.48422,-0.14532828,0.5444503,0
920.7103,-5.7773786,100.0,238.53491,-0.14323135,0.56254745,0
921.31805,-5.7241173,100.0,238.57304,-0.14130916,0.5791365,0
